Timestamp,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Obstacle_Dist
173424.341140625,0,0,0,0.2839658558368683,0.4342655539512634,0.7154701948165894,-0.46784529089927673,10
173424.357816583,0,0,0,0.2839658558368683,0.4342655539512634,0.7154701948165894,-0.46784529089927673,10
173424.374492166,0,0,0,0.2839658558368683,0.4342655539512634,0.7154701948165894,-0.46784529089927673,10
173424.391168,0,0,0,0.2839658558368683,0.4342655539512634,0.7154701948165894,-0.46784529089927673,10
173424.407843666,0,0,0,0.28410395979881287,0.4345593750476837,0.7153419256210327,-0.46768465638160706,10
173424.424519666,0,0,0,0.2846912741661072,0.4346129596233368,0.7154596447944641,-0.4670971632003784,10
173424.441195416,0,0,0,0.2854105830192566,0.433948814868927,0.7158675789833069,-0.46665051579475403,10
173424.457871208,0,0,0,0.2856448292732239,0.4334928095340729,0.7160605788230896,-0.46663492918014526,10
173424.474546958,0,0,0,0.28557971119880676,0.432912141084671,0.7161060571670532,-0.46714386343955994,10
173424.491222875,0,0,0,0.28490525484085083,0.4327647387981415,0.7158412933349609,-0.46809715032577515,10
173424.507898458,0,0,0,0.2845368981361389,0.43270692229270935,0.715773344039917,-0.46847832202911377,10
173424.5245745,0,0,0,0.2842612862586975,0.4325212240219116,0.7159507274627686,-0.46854597330093384,10
173424.541250083,0,0,0,0.2849436402320862,0.4321642220020294,0.7164578437805176,-0.4676850736141205,10
173424.557925875,0,0,0,0.2855333983898163,0.4319509267807007,0.7167416214942932,-0.46708714962005615,10
173424.574601541,0,0,0,0.28686875104904175,0.4313925802707672,0.717299222946167,-0.46592751145362854,10
173424.591277541,0,0,0,0.2880634069442749,0.4306168258190155,0.7177960276603699,-0.46514245867729187,10
173424.60795325,0,0,0,0.2885226011276245,0.4301869571208954,0.7180417776107788,-0.4648761749267578,10
173424.624629083,0,0,0,0.28933727741241455,0.42915409803390503,0.7185972929000854,-0.46446579694747925,10
173424.641304791,0,0,0,0.2902643084526062,0.4280736446380615,0.7190443277359009,-0.46419256925582886,10
173424.657980708,0,0,0,0.2907615303993225,0.4275882840156555,0.7192103266716003,-0.4640716016292572,10
173424.674656291,0,0,0,0.29183700680732727,0.4267233908176422,0.7194520831108093,-0.4638178050518036,10
173424.691332333,0,0,0,0.29289549589157104,0.42590609192848206,0.7196051478385925,-0.4636644423007965,10
173424.708007916,0,0,0,0.2933586537837982,0.42551666498184204,0.719688892364502,-0.4635990262031555,10
173424.724683875,0,0,0,0.2942250669002533,0.4247003197669983,0.7198968529701233,-0.46347564458847046,10
173424.741359416,0,0,0,0.29500612616539,0.42403456568717957,0.7199395298957825,-0.4635225236415863,10
173424.758035416,0,0,0,0.2953473627567291,0.42394524812698364,0.7198276519775391,-0.46356070041656494,10
173424.774711041,0,0,0,0.29589158296585083,0.4243388772010803,0.7195116281509399,-0.4633440375328064,10
173424.791386916,0,0,0,0.2963884472846985,0.4251925051212311,0.7193132638931274,-0.4625511169433594,10
173424.808062625,0,0,0,0.2966657876968384,0.4256226718425751,0.719290018081665,-0.46201348304748535,10
173424.824738625,0,0,0,0.29716959595680237,0.4267842769622803,0.7191393971443176,-0.4608512222766876,10
173424.841414208,0,0,0,0.2973049283027649,0.4285551905632019,0.7187885046005249,-0.4596664011478424,10
