Timestamp,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Obstacle_Dist
173145.316452708,-0.03757194057106972,-0.026907997205853462,0.06519443541765213,0,-0.6660420894622803,0,0.745914101600647,10
173145.3331285,0,0,0,-0.21945780515670776,-0.012324114330112934,-0.054697345942258835,0.9740095138549805,10
173145.349804291,0,0,0,-0.21945780515670776,-0.012324114330112934,-0.054697345942258835,0.9740095138549805,10
173145.366480166,0,0,0,-0.21945780515670776,-0.012324114330112934,-0.054697345942258835,0.9740095138549805,10
173145.383155666,0,0,0,-0.21905137598514557,-0.015156530775129795,-0.053923171013593674,0.9741042256355286,10
173145.399831583,0,0,0,-0.21698516607284546,-0.019810767844319344,-0.05193231254816055,0.9745911955833435,10
173145.41650725,0,0,0,-0.21628984808921814,-0.021925553679466248,-0.05015808716416359,0.9747933745384216,10
173145.433183166,0,0,0,-0.21661382913589478,-0.022150957956910133,-0.04957732930779457,0.97474604845047,10
173145.449858958,0,0,0,-0.21718120574951172,-0.02164851687848568,-0.0488610677421093,0.9746672511100769,10
173145.466534791,0,0,0,-0.21701288223266602,-0.02034158818423748,-0.04848027229309082,0.9747519493103027,10
173145.4832105,0,0,0,-0.21710455417633057,-0.019604874774813652,-0.04839175567030907,0.9747509956359863,10
173145.499886416,0,0,0,-0.2181648463010788,-0.018540743738412857,-0.04880336672067642,0.9745145440101624,10
173145.516562125,0,0,0,-0.2198181450366974,-0.018642347306013107,-0.049515027552843094,0.9741050601005554,10
173145.533238083,0,0,0,-0.21985264122486115,-0.019194765016436577,-0.04950324818491936,0.974087119102478,10
173145.549913708,0,0,0,-0.2182321846485138,-0.020530657842755318,-0.04853840544819832,0.9744728207588196,10
173145.583265166,0,0,0,-0.21408730745315552,-0.022596949711441994,-0.046919263899326324,0.9754253625869751,10
173145.599941125,0,0,0,-0.21233052015304565,-0.023816151544451714,-0.0468953400850296,0.9757814407348633,10
173145.616616833,0,0,0,-0.2111850082874298,-0.024012766778469086,-0.04789414256811142,0.9759766459465027,10
173145.63329275,0,0,0,-0.2113601416349411,-0.023581109941005707,-0.04829612746834755,0.9759294390678406,10
173145.649968416,0,0,0,-0.21142145991325378,-0.021975139155983925,-0.04835198074579239,0.9759508967399597,10
173145.666644291,0,0,0,-0.20957134664058685,-0.020282216370105743,-0.04680510610342026,0.9764618873596191,10
173145.683320041,0,0,0,-0.20807421207427979,-0.01974467933177948,-0.045690350234508514,0.9768458008766174,10
173145.699995958,0,0,0,-0.2044370472431183,-0.02004673331975937,-0.04331021383404732,0.9777156114578247,10
173145.716671541,0,0,0,-0.2012503445148468,-0.021450035274028778,-0.04217232018709183,0.978396475315094,10
173145.7333475,0,0,0,-0.20019672811031342,-0.022114723920822144,-0.041798513382673264,0.9786138534545898,10
173145.750023166,0,0,0,-0.19871269166469574,-0.022617466747760773,-0.040876246988773346,0.9789437651634216,10
173145.766699041,0,0,0,-0.19775782525539398,-0.022301943972706795,-0.04000518471002579,0.9791802763938904,10
173145.783374625,0,0,0,-0.1969785988330841,-0.022145183756947517,-0.039587121456861496,0.979357898235321,10
173145.800050583,0,0,0,-0.19447177648544312,-0.02246544137597084,-0.03874899074435234,0.9798849821090698,10
173145.816726208,0,0,0,-0.19084259867668152,-0.023978084325790405,-0.038304559886455536,0.9805799126625061,10
173145.833402166,0,0,0,-0.18841591477394104,-0.024987781420350075,-0.03827608376741409,0.981024980545044,10
173145.850077916,0,0,0,-0.18369360268115997,-0.027008773759007454,-0.03821263834834099,0.981869101524353,10
173145.866753666,0,0,0,-0.17994768917560577,-0.02875814028084278,-0.03827211633324623,0.9825106263160706,10
173145.883429458,0,0,0,-0.17843498289585114,-0.029519861564040184,-0.03836839273571968,0.9827600717544556,10
173145.900105291,0,0,0,-0.17677566409111023,-0.03087831288576126,-0.0390155129134655,0.9829927086830139,10
173145.916781,0,0,0,-0.1769406497478485,-0.0317794531583786,-0.04009343311190605,0.9828909039497375,10
173145.933457,0,0,0,-0.1769052892923355,-0.03199254348874092,-0.0406259186565876,0.982868492603302,10
173145.950132583,0,0,0,-0.17648887634277344,-0.031658340245485306,-0.0414571687579155,0.9829195141792297,10
173145.966808458,0,0,0,-0.1764436513185501,-0.030410850420594215,-0.04212641343474388,0.9829385280609131,10
173145.983484041,0,0,0,-0.17691625654697418,-0.02965458855032921,-0.042528823018074036,0.9828593134880066,10
173146.000160083,0,0,0,-0.17860087752342224,-0.02824174426496029,-0.043496400117874146,0.9825538992881775,10
