Timestamp,Pos_X,Pos_Y,Pos_Z,Label,Note
172110.413809,-1.6738901138305664,-0.8068739175796509,-0.7478146553039551,Survey Point,Captured at 2.00m interval
172121.66995775,-3.581742763519287,-0.8995541334152222,-0.13671548664569855,Survey Point,Captured at 2.01m interval
