Timestamp,Pos_X,Pos_Y,Pos_Z,Label,Note
172979.37288425,-3.85772442817688,0.31109294295310974,-0.9621845483779907,Survey Point,Captured at 3.99m interval
172989.111534708,-5.533883571624756,0.2002478837966919,-2.0653555393218994,Survey Point,Captured at 2.01m interval
172999.900761791,-5.437563896179199,0.16551584005355835,-0.0671471357345581,Survey Point,Captured at 2.00m interval
173002.535534833,-6.945263385772705,0.187392458319664,1.2540634870529175,Survey Point,Captured at 2.00m interval
173007.40486275,-8.790399551391602,0.17913663387298584,2.025864601135254,Survey Point,Captured at 2.00m interval
173020.44532475,-7.4034247398376465,0.1338815987110138,0.5759566426277161,Survey Point,Captured at 2.01m interval
173024.881083416,-5.834271430969238,0.15983015298843384,-0.6697670817375183,Survey Point,Captured at 2.00m interval
173028.499728458,-3.843853235244751,0.13075539469718933,-0.8986935615539551,Survey Point,Captured at 2.00m interval
173042.023790958,-5.843085289001465,0.22532981634140015,-0.8510899543762207,Survey Point,Captured at 2.00m interval
