Timestamp,Pos_X,Pos_Y,Pos_Z,Label,Note
173439.015834458,-1.7568613290786743,-0.9239459037780762,0.30450576543807983,Survey Point,Captured at 2.01m interval
173497.8146735,-0.45650047063827515,-0.6932005882263184,-1.2035751342773438,Survey Point,Captured at 2.00m interval
