Timestamp,Pos_X,Pos_Y,Pos_Z,Rot_X,Rot_Y,Rot_Z,Rot_W,Obstacle_Dist
173158.923896791,0,0,0,0.012400208972394466,9.06908098841086e-06,-0.0007324091857299209,0.9999228119850159,10
173158.940572458,0,0,0,0.012400208972394466,9.06908098841086e-06,-0.0007324091857299209,0.9999228119850159,10
173158.957248458,0,0,0,0.012400208972394466,9.06908098841086e-06,-0.0007324091857299209,0.9999228119850159,10
173158.973923916,0,0,0,0.012400208972394466,9.06908098841086e-06,-0.0007324091857299209,0.9999228119850159,10
173158.9906,0,0,0,0.01154395379126072,0.00011702143820002675,-0.0006920887972228229,0.999933123588562,10
173159.007275625,0,0,0,0.009598455391824245,0.00012147512461524457,-0.0006617457838729024,0.9999537467956543,10
173159.023951458,0,0,0,0.007022219244390726,9.264815889764577e-05,-0.0005690140533261001,0.9999751448631287,10
173159.040627125,0,0,0,0.005506617482751608,5.769223207607865e-05,-0.0005143353482708335,0.9999846816062927,10
173159.057303125,0,0,0,0.0022205663844943047,-9.101661999011412e-05,-0.0003756950900424272,0.9999974370002747,10
173159.073978625,0,0,0,-0.0015153572894632816,-0.00015041191363707185,-0.00017919625679496676,0.9999988079071045,10
173159.090654708,0,0,0,-0.0035418232437223196,-0.00013404033961705863,-4.1447230614721775e-05,0.9999937415122986,10
173159.107330291,0,0,0,-0.0077959527261555195,-0.00012700412480626255,0.00015521160094067454,0.9999696016311646,10
173159.124006333,0,0,0,-0.011665654368698597,-0.00027706153923645616,0.0001712202065391466,0.9999318718910217,10
173159.157357791,0,0,0,-0.015908675268292427,-0.00022453149722423404,3.192286749253981e-05,0.9998733997344971,10
173159.1740335,0,0,0,-0.0174732469022274,-0.00020806113025173545,8.759248885326087e-05,0.9998472929000854,10
173159.190709333,0,0,0,-0.017865238711237907,-0.00021669310808647424,8.90793016878888e-05,0.9998404383659363,10
173159.207385,0,0,0,-0.017946651205420494,-0.00020728755043819547,8.48052222863771e-05,0.9998388886451721,10
173159.224060875,0,0,0,-0.017370279878377914,-0.00018634508887771517,0.00010456147720105946,0.9998490810394287,10
173159.240736583,0,0,0,-0.016941571608185768,-0.00018812088819686323,0.00010618301166687161,0.9998564720153809,10
173159.257412625,0,0,0,-0.015874246135354042,-0.00017995476082433015,0.00011266044020885602,0.9998739361763,10
173159.274088333,0,0,0,-0.014640098437666893,-0.00017497700173407793,7.076116162352264e-05,0.9998928308486938,10
173159.290764166,0,0,0,-0.014077947475016117,-0.0001784700871212408,4.865909068030305e-05,0.9999008774757385,10
173159.307439875,0,0,0,-0.013240253552794456,-0.0001646919990889728,3.986995943705551e-05,0.9999123215675354,10
173159.324115708,0,0,0,-0.012811361812055111,-0.00013982142263557762,8.025176066439599e-05,0.9999178647994995,10
173159.340791375,0,0,0,-0.012715404853224754,-0.000123325182357803,0.00011224756599403918,0.9999191164970398,10
